SMILES,diff
o1c(SCc2ccccc2)nnc1c3ccc(cc3)N=C=S,10.93
[nH]1c2c(nc1SCc(cccc3C(F)(F)F)c3)cccn2,26.24
n1(CCCCNC(=O)CC#N)c(C)ccc1C,8.61
N1(c2c(OC)ccc(OC)c2)C(=O)\C(=C\c(ccc(c3)N(CC)CC)c3O)\C(NC1=S)=O,5.54
c1(NC(CSc2nc(C)cc(n2)C(F)(F)F)=O)sc3c(CCC(C(C)(C)C)C3)c1C#N,5.56
C12=C(CC(c3ccc(cc3)OC)CC1=O)Nc(c4NC2c(cc5)cc(c5OC(C6CCCCC6)=O)OCC)cccc4,21.5
n1(c2ccccc2)nnnc1SCC(=O)Nc(ccc(c3s4)nc4SCc(c(OC)ccc5[N+](=O)[O-])c5)c3,7.0200000000000005
[n+]1([O-])onc2c1ccc(c2)Br,8.670000000000002
n1(CC=C)c(SCC(=O)Nc2nnc(CC)s2)nnc1c(cccn3)c3,20.24
C(=O)(c(cc1OC)cc(c1OC)OC)Nc2cccc(C)n2,14.36
c12c([nH]nc1c3ccc(cc3)OC)OC(=C(C#N)C24c5c(NC4=O)cccc5)N,95.48
C12=C(C=C(C)NC1=O)\C(\OC2=O)=C\c(c(O)ccc3[N+](=O)[O-])c3,9.72
c1(OCc(cc2)ccc2I)c(OC)cc(cc1OC)C=O,11.36
C1(=O)Nc(c2N1)ccc(c2)NCc3cccc(OC)c3OCc4ccccc4Cl,12.13
c1(cc(ccc1N(CC2)CCO2)C(c3ccccc3)=O)[N+](=O)[O-],36.63
n1(cccc1C=O)c2ccccc2Br,24.14
N1(c2cccc(C)c2C)NC(NC1=S)(CC)CC,15.0
c(C#N)(c1OC)c(SC)sn1,5.3500000000000005
c12c(ccc(C(N3c4ccccc4)=O)c1S3)C(=O)c(c5C2=O)cccc5,7.8400000000000025
c1(OCc2ccccc2Br)c(OC)cc(cc1I)C=O,11.65
c1(C2c(cc3)ccc3C(OC)=O)c([nH]nc1c4cccs4)OC(N)=C2C#N,9.7
n1(c(C)c(nn1)\C(\C)=N/Nc(nnc(c23)c4c(cccc4)[nH]2)n3)c5nonc5N,5.709999999999999
n1(c2c(nc1)cccc2)C(C3CCCCC3)=O,14.24
N1(CC(=O)c2cccs2)c3c(N(CC)C1=N)cccc3,29.61
c(cc(OC)c(c1OC)OC)(c1Br)C(=O)Nc(cc2)ccc2Oc(cc3)ccc3Cl,9.89
C12=C(CCCC1=O)Nc(c3C2c4ccc(cc4OC)OC)ccc5c3ccc(n5)C,7.459999999999999
c1(c(C#N)c(SCC(c2ccccc2)=O)nc(C)c1C(=O)Nc3ccccc3OC)c4ccc(C)o4,8.19
S(c1ccccc1)(=O)(=O)N2CCCC2C(=O)NCc(cc3)ccc3C(C)(C)C,20.09
c1(C(=O)N(C)C(N2C)=O)c2nc3n1cc(n3c4ccc(cc4)C)c5ccc(cc5)OC,19.16
n1c(N2CCCCC2)nc(nc1N(CC3)CCN3C45CC6CC(CC(C6)C4)C5)OCC(F)(F)F,12.25
c1(N2CCC(CC2)C(O)=O)nonc1N,8.66
C(F)(F)(F)\C(\c(cc1)ccc1N(CC)CC)=C(/C#N)\C#N,5.02
n1(c2ccccc2)c(SCC(=O)NCc3ccco3)nnc1c4ccc(c(OC)c4)OC,6.82
N1(c2sccn2)C(=O)\C(\SC1=N)=C\c(ccc3c(cccc4C(OC)=O)c4)o3,12.7
C1=C(NCCc(ccc(c2OCC)OCC)c2)C3(OC1=O)CCCCC3,42.06999999999999
C1(=Cc(cccc2)c2OC1c3ccc(c(OC)c3)OC)[N+](=O)[O-],26.76
C1(C)(O)C(C(OCC)=O)C(c(cc2)ccc2[N+](=O)[O-])NC(=S)N1,6.4
c1(C(=O)NC(N23)(C)CCC2=O)c3c4c(cccc4)o1,17.07
[nH]1c(cccc2)c2c(CCCC(NCCOc3c(C)cccc3C)=O)c1,17.17
C1(C2c(cccn3)c3)=C(CC(c4ccc(cc4)OC)CC1=O)Nc(c5N2C(C)=O)cccc5,9.74
c1(n(C)c2c(cccc2)n1)n3nc(c4c3CC(C)(C)CC4=O)C,17.86
n1(CC=C)c(SCc(cc(OCO2)c2c3)c3Cl)nnc1c(cccn4)c4,9.74
N1(CC(CC1C2)(C)CC2(C)C)C(=O)c3ccc(cc3)NC(=O)c4ccc(cc4Cl)Cl,8.08
C(=C(C)NC(=C1C#N)SCC(=O)Nc(cc2)ccc2Br)(C(=O)Nc3ccccc3OC)C1c4ccc(C)s4,7.35
N1(c(cc2)ccc2C(OCC)=O)C(=O)C(N(CCc(ccc(c3OCC)OCC)c3)C1=S)CC(=O)Nc(cc4)ccc4OC,12.28
c12c(CCNC1c3cccc(Oc4ccccc4)c3)cc(c(OCC)c2)OCC,67.8
N1(C(C)=O)C(C)(Cc(cc2)ccc2OC)OC(c(cc3)ccn3)=N1,17.479999999999997
C1(c2ccc(cc2Cl)Cl)N3N1CCC3,10.19
C12(\C=C/c(ccc(c3OC)OC)c3)N(CC(=O)N1Cc4ccccc4)c5c(cccc5)C2(C)C,35.37
c(NC(C)(C)C)(nc(NC)nc1Nc(cc2)ccc2OC(F)(F)F)n1,16.28
c1(C(N)=O)c(OC)c(Cl)c(nc1Cl)Cl,6.830000000000001
N1(CCc(cccc2)c12)C(=O)COc(ccc(c34)OCO3)c4,10.82
C12=C(CC(C)(C)CC1=O)Nc(ccc3c4cccn3)c4C2c5ccc(c(OC)c5)OC(C)=O,27.24
N1(c2ccc(cc2)F)C(=O)\C(\C(CCC)=N1)=C\NCCc(c3c([nH]4)cccc3)c4,16.09
C1(C2c3ccc(cc3)OCc4ccccc4)=C(CCCC1=O)Nc(ccc5c6ccc(n5)C)c26,14.05
c(C(O)=O)(c1c2cccc1)cc(n2)C3CC3,8.77
N1(c2ccc(cc2)F)C(=O)\C(\C(CCC)=N1)=C\NC3CCCCCC3,8.76
c1(C(=O)N(C)C(N2C)=O)c2nc3n1cc(n3c4ccc(c(C)c4)C)c5ccc(cc5)Br,14.96
c1(ccc(cc1Cl)Cl)C(NCCOc2cc(C)ccc2C(C)C)=O,6.4700000000000015
c1(C(NCCC(CC(CC2C3)CC34)(C4)C2)=O)cc(ccc1N(CC5)CCO5)[N+](=O)[O-],5.950000000000001
N(c1c(cccc1)NC(CC(c2ccc(cc2)C)CC3=O)=C34)(C(=O)C5CC5)C4c(cccn6)c6,6.5
c1(NC(COc2ccc(cc2Br)Cl)=O)sc(c(C)c1C(OCC)=O)C,7.5699999999999985
N1(CC2N(CCc(cccc3)c23)C1c4c[nH]nc4c5ccc(cc5)F)S(=O)(=O)c6ccc(c7c6cccn7)OC,13.739999999999998
c1(NC(C2CCCC2)=O)sc(c3c1C(OCC)=O)CCCC3,5.779999999999999
c1(C2c3ccc(cc3)F)c([nH]nc1c4ccc(cc4)Cl)OC(N)=C2C#N,13.22
c1(NC(CSc2[nH]c(c3n2)ccc(C)c3)=O)nonc1N,19.07
c12c(CCNC1c3ccccc3C(F)(F)F)cc(c(OCC)c2)OCC,22.64
C1(C2(C)C)=C(C(SS1)=S)c(c3N2C(=O)CSc4[nH]ncn4)cc(cc3)OC,26.93
n1(CC=C)c(SCC(=O)Nc(cc2)ccc2F)nnc1c(cccn3)c3,11.41
C1(=C(CC(c2ccc(cc2)Cl)CC1=O)Nc(c3N4C(CCCCC)=O)cccc3)C4c5cccc(c5)OC(CCCCC)=O,6.14
c1(NC(=O)C(C)Oc2ccc(cc2Cl)Cl)sc(c3c1C#N)CCC3,6.1800000000000015
C12=C(CC(C(C(OC)=O)C1=O)C)Nc(c3NC2c4ccccc4F)cccc3,13.15
N1C2(C)C(CCCC2)c3c(cccc3)C1=O,12.669999999999998
[nH](c(ccc(c1)OC)c1c2CCNCc3ccc(c4n3)cccc4)c2C,28.15
c1(O)c(cccc1CNCC2NCCc(cccc3)c23)OCC.Cl,36.06
C1(O)(C#C)C(C)CN(CC1C)C,10.06
c1(ccc(\C=C\C(=O)Nc(cc2)ccc2CC#N)o1)[N+](=O)[O-],77.25
C(C#N)(=C1C)C(=O)N(N=C1C(O)=O)c2ccc(cc2)F,12.75
c1(c(C)c(cc(C(C)C)c1O)NC(=O)c2ccc(cc2)OC)S(=O)(=O)c3ccc(cc3)OC,6.1400000000000015
S(=O)(=O)(c1cccc(cccc2)c12)N(CC3)CCN3c4ccc(c(Cl)c4)C,7.07
C1(C(CCC)C(N)=O)=NC2(Cc(cccc3)c13)CCCCC2,6.3
n12c(nc(cc1C(F)(F)Cl)c3cccs3)cc(C(=O)NCc(cccn4)c4)n2,9.85
C(=O)(N(CC1)CCN1c2ccc(c(C)c2)C)c(cc3OC)cc(c3OC)OC,9.91
N(c1ccc(cc1)Cl)(CC(=O)c2ccc(cc2)OC)C3=NCCC([H])(C)CC3.Br,30.14
C1(C(F)(F)F)(C(F)(F)F)N=C(c2ccccc2OC)OC(N3CCCCC3)=N1,6.33
c1(C(NCCCC(O)=O)=O)cc(oc1C)CC(C)C,6.84
C(=C/c(ccc1c(cc2)c(C)cc2[N+](=O)[O-])o1)(/C3=O)\C(=O)OC(c4ccccc4)O3,12.55
[n+]1([O-])cc(Cl)cc(Cl)c1N(CC2)CCN2C(=O)NS(=O)(=O)Oc3ccccc3F,9.51
c1(C(C)=O)c(C)n(c(C)c1C(C)=O)CCc(c2c([nH]3)cccc2)c3,6.17
S(=O)(=O)(c1ccc(cc1)Cl)c2cc(cc(C)c2O)NS(c3ccccc3)(=O)=O,5.63
n1c(SCc(cc2)ccc2F)nsc1NC(=O)c3cc(F)c(cc3Cl)F,71.64
C1(C(OCCSCC)=O)=C(C)NC(NC1c2ccccc2C)=O,6.2700000000000005
c1(cc(C)c(cc1NC(=S)NC(=O)c2cc(c3o2)cccc3)C)[N+](=O)[O-],9.14
c12c(CCNC1c3cccc(c3)OC(F)(F)F)cc(c(OCC)c2)OCC.Cl,27.22
c12c(C(c(ccc(c3COC)OC)c3)SCC(=O)N1)c(nn2c4ccccc4)c5ccccc5,31.1
c(ncc(c1SC(=S)N(CC2)CCO2)Cl)(C(Cl)(Cl)Cl)c1Cl,14.98
C1(C(F)(F)F)(NC(=O)c2cccc(OC)c2)C(=O)N(C(=O)N1)CC(C)C,9.09
C(C(O)=O)(=CN1CC)C(=O)c(c12)cnc(N(CC3)CCN3C(=S)Nc(c(Cl)ccc4C(F)(F)F)c4)n2,18.24
c(C#N)(c1C2CCCCC2)c(SCCC#N)nc(N)c1C#N,5.48
n1(N)c(CSc2oc(c3n2)cccc3)nnc1CSc4oc(c5n4)cccc5,14.56
C(C#N)(C(C(CCC=C1)C1)c(ccc(c2)OCc3ccccc3)c2O4)=C4N,5.68
n12c(nc(cc1C(F)(F)Cl)c3cccs3)cc(C(N)=O)n2,5.84
c12n(c3c(cccc3)nn1)c(c(C(N4C)=O)c2N(C)C4=O)c5ccc(cc5)OC,7.83
c1(nc2c3C(=O)N(C(=O)N2C)C)n3cc(c4ccc(cc4)OC)n1Cc5ccccn5,8.07
N(CC1)(CCN1C)c2ccc(cc2F)C(CCC)=O,19.630000000000006
c12c(ccc(C(=O)Nc(cc3)ccc3OC(F)(F)Cl)c1[N+](=O)[O-])C(=O)c(c4C2=O)cccc4,9.25
S(NCCc(c1c([nH]2)ccc(c1)OC(F)(F)F)c2C)(=O)(=O)c3ccc(c(OC)c3)OC,19.69
n1(CC(=O)N(Cc2ccco2)C(C)(CC)C(=O)Nc(cc3)ccc3OC)nnnc1N,11.06
S(NCC)(=O)(=O)c1ccc(c(c1C)n2cnnn2)C,8.05
C1(C2=O)C(C(C=C3)OC13CO)C(N2c(cc4)ccc4C(C)=O)=O,6.29
S(=O)(=O)(N(CC1)CCN1c2ccc(cc2)C)c3c(C)cc(cc3C)C,6.68
C(O1)(C2=O)C(C(N1c3ccccc3)c4ccc(cc4)OC)C(N2c5ccc(cc5)C#N)=O,5.609999999999999
n1(C(=O)COc(cc2)cc(c2[N+](=O)[O-])C)c3c(nc1)cccc3,8.940000000000003
N1(CCc2ccccc2)C(=O)C(N(Cc3ccco3)C1=S)CC(=O)Nc(cc4)ccc4F,5.6000000000000005
N1(Cc(cc2)ccc2OC)\C(=N\c(cc3)ccc3Cl)\SC(C(=O)Nc(cc4)ccc4F)CC1=O,7.0500000000000025
[n+]1(CC)c(ccc(c2)F)c2n(CC)c1C,17.04
[N+](=O)([O-])c1cccc(c1)C(CC(O)=O)NC(=O)c(cc2)ccc2C(C)(C)C,7.22
C1(=NC(N)=CC2=O)N2CCCS1,9.0
n1(c(C)c(nn1)C(C)=O)c2nc(OCC)nc(N(CC3)CCO3)n2,7.86
C(=O)(C(c1ccc(cc1)Cl)N(CCC)C(=O)c(cc2)ccc2n3cnnn3)Nc4c(C)cccc4C,6.9700000000000015
S(=O)(=O)(c(cc1)ccc1C2CCCCC2)NCc(ccc3C(OCC)=O)o3,8.65
N(C(Nc1ccc(cc1OC)OC)=NN=C2C(C)(C)C)C2=O,16.11
C1(=Cc2c(OC1=O)ccc(OC)c2)C(=O)N(CC3)CCN3c4ccc(cc4)C,5.82
c(nnn1C23CC(CC(C4)C2)CC4C3)(n1)c5n[nH]cc5[N+](=O)[O-],10.32
c1(c2ccccc2OC)nnc(c(cc3)ccn3)o1,53.66
c12c(C(=O)C=CC=C1OCC)c(n(C)c2C)C,12.09
c12c(ccc(C(=O)Nc3ccccc3)c1SCCO)C(=O)c(c4C2=O)cccc4,8.62
c1([nH]c(c2n1)cccc2)\C(\C#N)=C\c(cc3OC)cc(c3OCc4ccccc4F)OC,6.03
C1(C(=O)NC(C)(CC)C#C)=Cc(cccc2OC)c2OC1=O,8.95
c1(C(OC)=O)c(cc(oc(c2C(OC)=O)N)c2c3c(cccc4C(F)(F)F)c4)c3oc1N,5.66
c1(c2ccc(cc2)OC)n(CCOCC)c3c(cccc3)n1,20.2
C(=O)(c1ccc(cc1)F)NC(c2ccc(cc2)OCC)CC(O)=O,7.57
c12c(NC(c3ccccc3[N+](=O)[O-])N(c4ccccc4)C1=O)c(c5s2)c(COC)cc(C)n5,22.79
c1(C2c(cccn3)c3)c([nH]nc1c4ccccn4)OC(N)=C2C#N,5.53
c1(nc(c2n1Cc(ccc(c3OCC)OCC)c3)cccc2)c4nonc4NC(C)=O,6.3900000000000015
n(ccn1)(CC(O)c2ccccc2)c1,7.66
c1(SCC(NCCOC(C2)(CC3CC2CC4C3)C4)=O)[nH]c(c5n1)ccc(C)c5,27.29
C(CN(CC)CC)(=O)NC(C)(C)Cc(cc1)ccc1O,8.93
c1(sc(c2n1)cccc2)SC3O[C@H](COC(C)=O)[C@H]([C@H](OC(C)=O)[C@H]3OC(C)=O)OC(C)=O,7.170000000000001
n1c(c2ccco2)onc1c3ccc(Br)o3,36.48
C1(=Cc2c(ccc(cccc3)c23)OC1c4ccc(c(OC)c4)OCC)[N+](=O)[O-],8.65
S(=O)(=O)(N(C)C)N(c1ccccc1)Cc(ccc(c2[N+](=O)[O-])OC)c2,5.27
c1(cccc(cccc2)c12)CC(NCCOc3ccccc3Cl)=O,28.86000000000001
N(CC1)(CCN1CC2OCc3c(cccc3)CO2)CC4OCc5c(cccc5)CO4,16.409999999999997
n1(c2ccccc2)nnnc1SCc(ccc(c3n4)no4)c3,9.13
N1(\N=C\c2ccccc2Cl)C(C)=NN=C(c3ccccc3)C1=O,5.2
c1(C(=O)NCc(cc2)ccc2S(N)(=O)=O)scc(OCCO3)c13,7.8599999999999985
n1(N)c(CC)nnc1N\N=C\c2c[nH]nc2c3ccc(cc3)F.Cl.Cl,9.18
S(=O)(=O)(c1ccc(cc1)OC)c2c(O)c(C)cc(NC(c3ccccc3)=O)c2C(C)C,9.31
S(=O)(=O)(c1ccc(cc1)OC)c2cc(cc(C(C)C)c2O)NS(c3ccccc3)(=O)=O,12.78
S(=O)(=O)(c1ccc(cc1)OC)c2cc(cc(C)c2O)NS(=O)(=O)c3ccc(cc3)OC,9.7
c1(SCc(c2ccc3[N+](=O)[O-])c3)n2c4c(cccc4)n1,23.57
[nH]1c(cccc2)c2c(CCNC(CCC(c3ccccc3)=O)=O)c1C,10.75
[nH](c(ccc(c1)OC)c1c2CCNCC(C)Cc(ccc(c34)OCO3)c4)c2C,50.35
S(=O)(=O)(c(cc1)ccc1S(=O)(=O)NC(CC)C23CC(CC(C4)C2)CC4C3)N(CC5)CCO5,7.869999999999999
N1(c2c(cccc2F)F)C(CCCC3=O)=C3C(C(C#N)=C1N)c4cccs4,5.65
C1(C(=O)OCC2CCCO2)=C(C)N(C(=O)NC1c3c(cccc3Cl)F)C,11.19
c1(O)cc(Oc(c(CNCCCC)c(O)c(C\C=C(/C)\C)c2O)c2C3=O)c3c(C\C=C(/C)\C)c1OC,9.74
C1(=O)N(CC=C)c2c(Oc(cc(cc3[N+](=O)[O-])Oc4ccccc4)c13)cccc2,5.49
N(C)(C1C2)C(CC1)CC2OC(=O)C3(CCCC3)c4ccccc4.Cl,7.23
C1[C@@](C)(O)[C@H](SC[C@H](N)C(=O)O)C[C@@H](C2(C)C)[C@H]12,7.35
c12c(n(cn1)Cc(ccc(c3OCC)OCC)c3)C(N(C)C(=O)N2C)=O,15.96
c([N+](=O)[O-])(c(C)nn1CC(=O)N\N=C(/N)\c2nonc2N)c1C,6.79
C1(=NNC(=S)N1N)n2c(C)cc(C)n2,5.33
c(c(ccc1)N(C)CN2C)(c2ccc3[N+](=O)[O-])c13,21.78
C(C(=O)OC(C)C)(C1c2ccc(cc2)F)=C(C)NC(CC(c3cccs3)CC4=O)=C14,9.92
C1(C2=O)C(NN=C1C(=O)c3ccco3)C(N2c4ccccc4)=O,11.28
N1(CCC(O)=O)C(=O)\C(\SC1=S)=C/c(ccc(c2OCC)OCC(=O)Nc(ccc(c3Cl)Cl)c3)c2,13.96
N1(C(=O)c2ccc(cc2)Cl)c3c(cccc3)C(CC1(C)C)(C)c4ccc(cc4)OC,8.23
c1(NC(COc2ccc(cc2Br)Cl)=O)sc(c(C)c1C(OCC)=O)C(OCC)=O,5.12
S(=O)(=O)(NCC(C1)(CC(CC12)CC3C2)C3)c(cccc4C(=O)Nc(cccc5[N+](=O)[O-])c5)c4,14.66
C(C(O)=O)(=CN(CC)c1c2cc(c(N(CC3)CCN3C(=S)NC(=O)C45CC6CC(CC(C6)C4)C5)c1)F)C2=O,87.8
c(C(=O)OCc1ccccc1)(sc(c23)nc(c(C)c2C)C)c3N,8.4
c1(c(C)cc(nc1Cl)Cl)C(=O)N(C)Cc2ccccc2,26.33
C1(c2ccc(c(OC)c2)OC(C)=O)=C3C(Nc(ccc4c5cccn4)c15)CC(C)(C)CC3=O,24.09
c12c(c(nn1c3ccccc3)C)cc(C(=O)Nc(cc4)ccc4F)s2,10.16
S(NCCc(c1c([nH]2)ccc(OC)c1)c2C)(=O)(=O)c3ccc(c(OC)c3)Cl,5.35
C1(C(F)(F)F)(C(F)(F)F)N=C(Cc2ccccc2)OC(N(CC3)CCO3)=N1,6.880000000000001
C12=C(CC(C)(C)CC1=O)Nc(c3NC2c(cc4)ccc4C(C)(C)C)cccc3,15.19
C(C(OC)=O)(NC(C)=O)(C(F)(F)F)Nc1sc2c(ccc(c2)OC(F)(F)F)n1,7.46
N1(CC2CCCO2)C(=O)c3c(c(ccc4[N+](=O)[O-])C1=O)c4ccc3,5.050000000000002
[nH](c(ccc(c1)OC)c1c2CCNCc(cc3)ccc3F)c2C,9.34
S(=O)(=O)(N(C)C)c(c(Cl)cc(c1C(=O)Nc2scc(c3ccc(cc3)C)n2)Cl)c1,9.28
C(C(c1ccc(cc1)C)NCc(ccc(c2OCC)OC)c2)C(OCC)=O.Cl,11.22
n1c(C)nc(c(CC=C)c1NCCO)O,5.3900000000000015
c1(NC(=O)CN(CC2)CCN2c3ccccc3C)cc(on1)C,11.46
c1(SCc(ccc(c2n3)no3)c2)sc(c4n1)cccc4,22.67
C1(C(F)(F)F)(C(F)(F)F)N=C(c2ccco2)NC3=C1C(=O)NC(N3Cc4ccccc4)=O,6.5600000000000005
C(=O)(c(cc1)ccc1C(C)(C)C)NC(c2ccc(cc2)OC)CC(OCC)=O,6.55
N1(c2sccn2)C(=O)\C(\SC1=N)=C\c(ccc3c4cc(Cl)cc(Cl)c4)o3,6.93
P1(=S)(OCC(CO1)(C)C)N(c2ccccc2)C3=NCCC3,10.02
C(/c(ccc(c12)cccc1)c2C(C34C)CCCC3)(=C\C(OCC)=O)\N4,8.81
N1(N)C(=O)c2c(N=C1COc(cc3)ccc3Cl)cccc2,5.48
c1(CN2CCCC2)cc(cccc3)c3c(CO4)c1C4,8.18
S(NCCc(c1c([nH]2)cccc1)c2C)(=O)(=O)c3ccc(c(C)c3C)C,6.6400000000000015
N1(N)C(=O)C(C(C)(C)C)=NN=C1Nc(ccc(c23)OCO2)c3,9.79
C1(NCc2ccccc2)(C(F)(F)F)C(=O)N(C(=O)N1)c3ccc(cc3)OC(F)(F)F,6.08
n1(CC=C)c(SCC(=O)Nc2c(CC)cccc2C)nnc1c3cccc(OC)c3,24.11
[nH]1c2c(nc1SCC(=O)Nc(cc3)ccc3OC(F)(F)Cl)cccn2,8.26
C1(=O)N(CCCC)c2c(Oc(cc(cc3Oc(cc4)ccc4NC(C)=O)[N+](=O)[O-])c13)cccc2,8.31
c1(NC(=O)C(C(F)(F)F)C(F)(F)F)sc(c(c2ccccc2)c1C(OCC)=O)CC,6.4899999999999975
S1(=O)(=O)c2c(c3N1CCC)c(ccc2)ccc3,34.58
[nH](c(ccc(c1)OC)c1c2CCNCc(ccc(c3OCC)OC)c3)c2C,13.7
n1(Cc2ccccc2Cl)c3c(nc1\C=C\c4ccccc4)cccc3,29.770000000000003
c12c(nnc(SCC(=O)Nc(cc3)ccc3C(OCC)=O)n1)c4c(cccc4)n2CCC,11.25
C(/c1c(ccc(C)c1)CC2(C)C)(\N2)=C\C(N)=O,26.6
[N+](=O)([O-])c(cccc1C2OC(C)(C)c3c(cccc3)N2)c1,13.25
c1(NC(C)=O)nonc1\C(=N\OCc(cc2)ccc2C(OC)=O)\NC(C)=O,16.95
C(c1ccccc1)(=O)NC(Cc2ccccc2)C(=O)OCC(=O)c3ccc(cc3)CC,10.48
c1(SCC(=O)NC2CCCCC2C)sc(c3n1)ccc(Cl)c3,5.25
C1(O)(C(F)(F)F)C(=O)Oc2c1cc(C(C)(C)C)cc2C(C)(C)C,22.97
C1(C(=O)NC(C)(CC)C#C)=Cc(cccc2CC=C)c2OC1=O,12.16
S(=O)(=O)(NC(c1ccc(cc1)OC)CC(OCC)=O)c2ccc(c(cccc3)c23)Cl,10.59
C(C(=O)c1ccc(cc1)F)(C2c3cccc(F)c3)=C(O)C(N2CCCC(O)=O)=O,7.21
c1(Sc(cc2)ccc2Cl)c(C=O)cc(c3n1)ccc(C)c3,5.6000000000000005
C1(=Cc(cc(Cl)cc2Cl)c2OC1=O)C(=O)N(CC3)CCN3c4cc(C)ccc4C,19.34
[nH](c(ccc(c1)OC(F)(F)F)c1c2CCNCc3ccc(cc3OC)OC)c2C,91.2
S(=O)(=O)(NCC(C1)(CC(CC12)CC3C2)C3)c4c(Cl)ccc(Cl)c4,8.81
C1(C=NN=C1SC(C)(C)C)(C(F)(F)F)C(F)(F)F,14.19
c1(C(=O)N(Cc2ccccc2)Cc3ccccc3)sc4c(c(COC)cc(C)n4)c1N,10.7
c12c(c(n[nH]1)c3ccc(cc3)F)C(N(c4ccccc4)C2=O)c5ccc(cc5)F,20.54
n1(CC(C)C)c2c(nc1COc3ccc(cc3Cl)Cl)cccc2,19.45
C1(C(NCCc(c2c([nH]3)ccc(c2)OC(F)(F)F)c3C)=O)=Cc(cc(Br)cc4OC)c4OC1=O,7.01
C(=O)(NC(c1ccc(cc1)OC)CC(O)=O)c2ccccc2Br,9.11
S(=O)(=O)(c1ccc(cc1)C)N(Cc(ccc(c2Cl)Cl)c2)CC(=O)N3CCC(CC3)C,10.89
C(C(=O)N1CCCCC1)(C2=O)=C(c3c(cccc3)CC45CCCC4)N5C2=O,38.87
c1(C(=O)NC2CC2)scc(OCCO3)c13,5.42
N1(C(=O)CSC1=S)\N=C\c2sccc2C,8.01
C(O)(C(CCCCCC(N)C(O)=O)N)=O,8.91
S(=O)(=O)(c1c(C)cc(cc1C)C)N2\C(\SCC2)=N\S(=O)(=O)c3c(C)cc(cc3C)C,9.26
C1(C#N)=C(SCc2ccccc2)Nc(ccc(F)c3)c3C1=O,21.6
C(C(F)(F)F)(NC(=O)c1cccc(C)c1)(C2=O)NC(N2C(CC)C34CC5CC(CC(C5)C3)C4)=O,19.65
C(=O)(c1cccc(Br)c1)NC(c2ccc(cc2)OC)CC(O)=O,5.02
[N+](=O)([O-])c(cccc1C(CC(O)=O)NC(=O)c2ccccc2F)c1,12.73
n1(c2c(cccc2)CNC3c4ccccc4O)c3ccc1.Cl,21.09
C(F)(F)(F)c(cc1)ccc1C(=O)Nc2ccccc2NC(=O)c3ccc(cc3)OC,6.92
[N+](=O)([O-])c(cccc1C(=O)c2ccccn2)c1,6.46
S(=O)(=O)(NC(c1ccc(cc1)OC)CC(OCC)=O)c2c(Cl)cc(c(Cl)c2)OC,6.42
c12c(n(c(SCC(=O)NC(C)(C)C#C)n1)CCCC)C(N(C)C(=O)N2C)=O,27.17
c1(C(CC(N2c3ccccc3)=O)C2)n(CCCC)c4c(cccc4)n1,13.38
n1(c(C)c(nn1)C(OCC)=O)c2nc(OC)nc(N(CC)CC)n2,32.0
c1(cc(OC)c(c2)OC)c2C(CC(=O)N1)c(ccc(c34)OCO3)c4,13.69
C(C(=O)OC1CCCC1)(=C(C)NC(=C23)CC(CC2=O)c4cccs4)C3c(cccc5[N+](=O)[O-])c5,6.109999999999999
C1(COC2=O)=C2C(=O)NC(C)=C1[N+](=O)[O-],7.8900000000000015
n1(c2c(cccc2)CNC3c4ccc(c(OC)c4)O)c3ccc1.Cl,19.88
S(=O)(=O)(c1ccc(cc1)C)NC(c2ccc(c(OC)c2)OCC)CC(O)=O,9.18
C1(=C(N(CC2)CCO2)C(c(cccc3)c3C1=O)=O)n4c5c(nn4)cccc5,6.55
[N+](=O)([O-])c1ccc(cc1NCc2ccco2)N(CC3)CCN3C(=O)c4cccc(OC)c4,9.51
C(=O)(N1CCCC(C)C1)c2ccccc2NC(=O)c3ccc(cc3)F,5.450000000000001
N(c(cccc1C(F)(F)F)c1)(COc(c23)ccc(Cl)c2)C3,15.9
c12c(C(c(ccc(c34)OCO3)c4)SCC(=O)N1)c(nn2C5CCCCC5)O,5.3500000000000005
n1(cc(nn1)CO)c(n2)nc(nc2N(CC3)CCO3)N(CC4)CCO4,5.34
P(N(C)C)(N(C)C)(=S)Oc1cccc(ccc(c2)OP(N(C)C)(N(C)C)=S)c12,6.12
[C@]1(O)(CC2)[C@@]([H])(CCCC1)CN2.Cl,10.4
c12c(n(cn1)Cc3ccccn3)C(N(C)C(=O)N2C)=O,15.02
c1(C(NCC=C)=O)c(C)c(Cl)c(nc1Oc(cc2)ccc2F)C,12.41
c1(C#N)c(C)cc(nc1SCC(=O)Nc2cccc(cccc3)c23)C,14.33
n1(n2)c(NC(c3ccccc3)CC1C(F)(F)F)cc2C(=O)N(C)c4ccc(cc4)OC(F)(F)F,14.44
c1(c(N)c(c2s1)ccc(C)n2)C(=O)N(c3ccccc3)c4ccccc4,18.4
c1(cc(ccc1Oc(cc2)c(OC)cc2C(=O)Nc(cc3)ccc3F)C(F)(F)F)[N+](=O)[O-],12.02
C1(c2ccccc2)(c3ccccc3)c4c(cccc4)NC(c5ccc(c(OC)c5)OCC)O1,6.93
n1(nnc(c2ccccc2)c1C(OCC)=O)c3nc(N(CC4)CCO4)nc(N(CC5)CCO5)n3,21.1
C(=O)(Nc1c(C)cc(cc1C)C)c2c(C)cc(nc2OC)Cl,16.81
